UniqueID,school,team,block,level,relative_start_time,relative_end_time,60_sec_start_time,60_sec_end_time,level_duration,gold_trophy,silver_trophy,won,GROUPID
CPS2-CU-T33-ExpBlock2-77.23899999999999,CU,CPS2-CU-T33,ExpBlock2,Trunk Slide,77.239,458.5113,389,448,381.2723,0,0,0,2033
CPS2-CU-T33-ExpBlock2-781.4477,CU,CPS2-CU-T33,ExpBlock2,Caterpillar,781.4477,900.033,840,899,118.5853,0,0,0,2033
CPS2-CU-T33-Warmup-127.5316,CU,CPS2-CU-T33,Warmup,Can Opener,127.5316,878.4227,809,868,750.8911,0,1,1,2033
CPS2-CU-T34-ExpBlock2-220.3162,CU,CPS2-CU-T34,ExpBlock2,Trunk Slide,220.3162,320.6422,251,310,100.326,0,0,0,2034
CPS2-CU-T34-ExpBlock2-29.0099,CU,CPS2-CU-T34,ExpBlock2,Top spin,29.0099,196.4931,127,186,167.4832,0,1,1,2034
CPS2-CU-T34-ExpBlock2-320.6422,CU,CPS2-CU-T34,ExpBlock2,Think Ahead,320.6422,487.8645,418,477,167.2223,0,0,0,2034
CPS2-CU-T34-ExpBlock2-487.8645,CU,CPS2-CU-T34,ExpBlock2,Cloudy Day,487.8645,690.1266,621,680,202.2621,1,0,1,2034
CPS2-CU-T34-ExpBlock2-738.1388,CU,CPS2-CU-T34,ExpBlock2,Top spin,738.1388,900.021,840,899,161.8822,0,0,0,2034
CPS2-CU-T34-Warmup-121.6266,CU,CPS2-CU-T34,Warmup,Annoying Lever,121.6266,602.4123,533,592,480.7857,1,0,1,2034
CPS2-CU-T34-Warmup-613.5348,CU,CPS2-CU-T34,Warmup,Can Opener,613.5348,740.3467,671,730,126.8119,0,1,1,2034
CPS2-CU-T34-Warmup-754.4322,CU,CPS2-CU-T34,Warmup,Spider Web,754.4322,852.2833,783,842,97.8511,0,1,1,2034
CPS2-CU-T35-ExpBlock1-29.1333,CU,CPS2-CU-T35,ExpBlock1,Top spin,29.1333,306.4453,237,296,277.312,0,1,1,2035
CPS2-CU-T35-ExpBlock1-351.8282,CU,CPS2-CU-T35,ExpBlock1,Top spin,351.8282,469.7177,400,459,117.8895,0,0,0,2035
CPS2-CU-T35-ExpBlock1-469.7177,CU,CPS2-CU-T35,ExpBlock1,Trunk Slide,469.7177,608.2363,539,598,138.5186,0,1,1,2035
CPS2-CU-T35-ExpBlock1-617.7497,CU,CPS2-CU-T35,ExpBlock1,Trunk Slide,617.7497,900.045,840,899,282.2953,0,0,0,2035
CPS2-CU-T35-ExpBlock2-119.677,CU,CPS2-CU-T35,ExpBlock2,Fe2,119.677,249.2672,180,239,129.5902,1,0,1,2035
CPS2-CU-T35-ExpBlock2-23.5134,CU,CPS2-CU-T35,ExpBlock2,Scale,23.5134,104.6796,35,94,81.1662,0,1,1,2035
CPS2-CU-T35-ExpBlock2-257.6376,CU,CPS2-CU-T35,ExpBlock2,Green Apple,257.6376,340.0566,271,330,82.419,0,1,1,2035
CPS2-CU-T35-ExpBlock2-344.5404,CU,CPS2-CU-T35,ExpBlock2,Smiley Mouth,344.5404,520.3249,451,510,175.7845,0,1,1,2035
CPS2-CU-T35-ExpBlock2-575.9946,CU,CPS2-CU-T35,ExpBlock2,Timing is Everything,575.9946,756.5925,687,746,180.5979,0,1,1,2035
CPS2-CU-T35-Warmup-38.5167,CU,CPS2-CU-T35,Warmup,Can Opener,38.5167,285.8302,216,275,247.3135,0,1,1,2035
CPS2-CU-T35-Warmup-411.3639,CU,CPS2-CU-T35,Warmup,Double Hoppy,411.3639,614.5962,545,604,203.2323,0,1,1,2035
CPS2-CU-T35-Warmup-630.7942,CU,CPS2-CU-T35,Warmup,Annoying Lever,630.7942,900.02,840,899,269.2258,0,0,0,2035
CPS2-CU-T36-ExpBlock1-14.038,CU,CPS2-CU-T36,ExpBlock1,Top spin,14.038,324.5493,255,314,310.5113,0,0,0,2036
CPS2-CU-T36-ExpBlock1-333.7327,CU,CPS2-CU-T36,ExpBlock1,Trunk Slide,333.7327,546.4911,477,536,212.7584,0,1,1,2036
CPS2-CU-T36-ExpBlock1-605.964,CU,CPS2-CU-T36,ExpBlock1,Caterpillar,605.964,838.2625,769,828,232.2985,0,0,0,2036
CPS2-CU-T36-ExpBlock1-838.2625,CU,CPS2-CU-T36,ExpBlock1,Dolphin Show,838.2625,900.005,840,899,61.7425,0,0,0,2036
CPS2-CU-T36-ExpBlock2-392.952,CU,CPS2-CU-T36,ExpBlock2,Fe2,392.952,833.9015,764,823,440.9495,1,0,1,2036
CPS2-CU-T36-ExpBlock2-64.5599,CU,CPS2-CU-T36,ExpBlock2,Fe2,64.5599,182.0218,113,172,117.4619,0,0,0,2036
CPS2-CU-T36-Warmup-185.6039,CU,CPS2-CU-T36,Warmup,Can Opener,185.6039,562.8197,493,552,377.2158,0,1,1,2036
CPS2-CU-T36-Warmup-646.2981,CU,CPS2-CU-T36,Warmup,Annoying Lever,646.2981,788.1531,719,778,141.855,0,1,1,2036
CPS2-CU-T36-Warmup-77.0941,CU,CPS2-CU-T36,Warmup,Spider Web,77.0941,167.929,98,157,90.8349,0,1,1,2036
CPS2-CU-T36-Warmup-811.212,CU,CPS2-CU-T36,Warmup,Double Hoppy,811.212,900.033,840,899,88.821,0,0,0,2036
CPS2-CU-T37-ExpBlock1-207.0822,CU,CPS2-CU-T37,ExpBlock1,Timing is Everything,207.0822,436.1232,367,426,229.041,0,1,1,2037
CPS2-CU-T37-ExpBlock1-475.725,CU,CPS2-CU-T37,ExpBlock1,Timing is Everything,475.725,558.9129,489,548,83.1879,1,0,1,2037
CPS2-CU-T37-ExpBlock1-574.0484,CU,CPS2-CU-T37,ExpBlock1,Green Apple,574.0484,672.9836,603,662,98.9352,1,0,1,2037
CPS2-CU-T37-ExpBlock1-718.8802,CU,CPS2-CU-T37,ExpBlock1,Smiley Mouth,718.8802,816.1343,747,806,97.2541,1,0,1,2037
CPS2-CU-T37-ExpBlock1-77.5643,CU,CPS2-CU-T37,ExpBlock1,Fe2,77.5643,207.0822,138,197,129.5179,0,0,0,2037
CPS2-CU-T37-ExpBlock1-827.3036,CU,CPS2-CU-T37,ExpBlock1,Fe2,827.3036,900.011,840,899,72.7074,0,0,0,2037
CPS2-CU-T37-ExpBlock2-15.6702,CU,CPS2-CU-T37,ExpBlock2,Top spin,15.6702,376.3622,307,366,360.692,0,1,1,2037
CPS2-CU-T37-ExpBlock2-381.9938,CU,CPS2-CU-T37,ExpBlock2,Trunk Slide,381.9938,511.3255,442,501,129.3317,0,1,1,2037
CPS2-CU-T37-ExpBlock2-556.5559,CU,CPS2-CU-T37,ExpBlock2,Caterpillar,556.5559,863.4742,794,853,306.9183,0,1,1,2037
CPS2-CU-T37-Warmup-63.2629,CU,CPS2-CU-T37,Warmup,Can Opener,63.2629,900.001,840,899,836.7381,0,0,0,2037
CPS2-CU-T38-ExpBlock1-138.9669,CU,CPS2-CU-T38,ExpBlock1,Timing is Everything,138.9669,593.0892,524,583,454.1223,0,1,1,2038
CPS2-CU-T38-ExpBlock1-27.7253,CU,CPS2-CU-T38,ExpBlock1,Scale,27.7253,115.8746,46,105,88.1493,0,1,1,2038
CPS2-CU-T38-ExpBlock1-598.8568,CU,CPS2-CU-T38,ExpBlock1,Fe2,598.8568,680.382,611,670,81.5252,0,1,1,2038
CPS2-CU-T38-ExpBlock1-784.0409,CU,CPS2-CU-T38,ExpBlock1,Scale,784.0409,900.111,840,899,116.0701,0,0,0,2038
CPS2-CU-T38-ExpBlock2-20.3314,CU,CPS2-CU-T38,ExpBlock2,Top spin,20.3314,215.817,146,205,195.4856,0,0,0,2038
CPS2-CU-T38-ExpBlock2-215.817,CU,CPS2-CU-T38,ExpBlock2,Trunk Slide,215.817,374.9738,305,364,159.1568,0,0,0,2038
CPS2-CU-T38-ExpBlock2-374.9738,CU,CPS2-CU-T38,ExpBlock2,Cloudy Day,374.9738,578.499,509,568,203.5252,1,0,1,2038
CPS2-CU-T38-ExpBlock2-589.3591,CU,CPS2-CU-T38,ExpBlock2,Uphill Battle,589.3591,787.1354,718,777,197.7763,0,0,0,2038
CPS2-CU-T38-ExpBlock2-787.1354,CU,CPS2-CU-T38,ExpBlock2,Dolphin Show,787.1354,900.013,840,899,112.8776,0,0,0,2038
CPS2-CU-T38-Warmup-47.1553,CU,CPS2-CU-T38,Warmup,Can Opener,47.1553,778.4285,709,768,731.2732,0,1,1,2038
CPS2-CU-T39-ExpBlock1-12.0772,CU,CPS2-CU-T39,ExpBlock1,Top spin,12.0772,460.9485,391,450,448.8713,0,0,0,2039
CPS2-CU-T39-ExpBlock1-460.9485,CU,CPS2-CU-T39,ExpBlock1,Trunk Slide,460.9485,692.7983,623,682,231.8498,0,0,0,2039
CPS2-CU-T39-ExpBlock1-692.7983,CU,CPS2-CU-T39,ExpBlock1,Think Ahead,692.7983,844.0117,775,834,151.2134,0,0,0,2039
CPS2-CU-T39-ExpBlock2-15.4208,CU,CPS2-CU-T39,ExpBlock2,Scale,15.4208,237.8324,168,227,222.4116,0,1,1,2039
CPS2-CU-T39-ExpBlock2-242.9537,CU,CPS2-CU-T39,ExpBlock2,Timing is Everything,242.9537,742.1498,673,732,499.1961,0,0,0,2039
CPS2-CU-T39-ExpBlock2-742.1498,CU,CPS2-CU-T39,ExpBlock2,Fe2,742.1498,900.012,840,899,157.8622,0,0,0,2039
CPS2-CU-T39-Warmup-118.6117,CU,CPS2-CU-T39,Warmup,Yippie!,118.6117,511.1507,442,501,392.539,0,0,0,2039
CPS2-CU-T39-Warmup-511.1507,CU,CPS2-CU-T39,Warmup,Can Opener,511.1507,599.6717,530,589,88.521,1,0,1,2039
CPS2-CU-T39-Warmup-608.7931,CU,CPS2-CU-T39,Warmup,Double Hoppy,608.7931,900.015,840,899,291.2219,0,0,0,2039
CPS2-CU-T40-ExpBlock1-11.3657,CU,CPS2-CU-T40,ExpBlock1,Top spin,11.3657,232.7435,163,222,221.3778,0,1,1,2040
CPS2-CU-T40-ExpBlock1-240.1864,CU,CPS2-CU-T40,ExpBlock1,Trunk Slide,240.1864,376.3782,307,366,136.1918,0,1,1,2040
CPS2-CU-T40-ExpBlock1-384.0028,CU,CPS2-CU-T40,ExpBlock1,Think Ahead,384.0028,566.7177,497,556,182.7149,0,0,0,2040
CPS2-CU-T40-ExpBlock1-566.7177,CU,CPS2-CU-T40,ExpBlock1,Caterpillar,566.7177,721.195,652,711,154.4773,0,0,0,2040
CPS2-CU-T40-ExpBlock1-721.195,CU,CPS2-CU-T40,ExpBlock1,Cloudy Day,721.195,846.3795,777,836,125.1845,1,0,1,2040
CPS2-CU-T40-ExpBlock2-464.2682,CU,CPS2-CU-T40,ExpBlock2,Smiley Mouth,464.2682,579.8312,510,569,115.563,1,0,1,2040
CPS2-CU-T40-ExpBlock2-589.911,CU,CPS2-CU-T40,ExpBlock2,Timing is Everything,589.911,783.0044,714,773,193.0934,0,0,0,2040
CPS2-CU-T40-ExpBlock2-783.0044,CU,CPS2-CU-T40,ExpBlock2,Fe2,783.0044,900.016,840,899,117.0116,0,0,0,2040
CPS2-CU-T40-ExpBlock2-82.5145,CU,CPS2-CU-T40,ExpBlock2,Fe2,82.5145,386.7412,317,376,304.2267,0,1,1,2040
CPS2-CU-T40-Warmup-112.6929,CU,CPS2-CU-T40,Warmup,Yippie!,112.6929,345.0426,276,335,232.3497,0,1,1,2040
CPS2-CU-T40-Warmup-35.7845,CU,CPS2-CU-T40,Warmup,Can Opener,35.7845,112.6929,43,102,76.9084,0,0,0,2040
CPS2-CU-T40-Warmup-351.1511,CU,CPS2-CU-T40,Warmup,Double Hoppy,351.1511,510.23,441,500,159.0789,0,0,0,2040
CPS2-CU-T40-Warmup-517.5288,CU,CPS2-CU-T40,Warmup,Annoying Lever,517.5288,777.2889,708,767,259.7601,0,1,1,2040
CPS2-CU-T40-Warmup-792.2889,CU,CPS2-CU-T40,Warmup,Spider Web,792.2889,899.988,840,899,107.6991,0,0,0,2040
CPS2-CU-T43-ExpBlock1-308.3181,CU,CPS2-CU-T43,ExpBlock1,Think Ahead,308.3181,408.9187,339,398,100.6006,0,1,1,2043
CPS2-CU-T43-ExpBlock1-33.7666,CU,CPS2-CU-T43,ExpBlock1,Top spin,33.7666,284.5893,215,274,250.8227,0,1,1,2043
CPS2-CU-T43-ExpBlock1-416.8285,CU,CPS2-CU-T43,ExpBlock1,Trunk Slide,416.8285,647.0299,578,637,230.2014,0,1,1,2043
CPS2-CU-T43-ExpBlock1-745.2488,CU,CPS2-CU-T43,ExpBlock1,Caterpillar,745.2488,834.8528,765,824,89.604,0,1,1,2043
CPS2-CU-T43-ExpBlock2-176.0126,CU,CPS2-CU-T43,ExpBlock2,One at a time,176.0126,440.4355,371,430,264.4229,1,0,1,2043
CPS2-CU-T43-ExpBlock2-26.3251,CU,CPS2-CU-T43,ExpBlock2,Smiley Mouth,26.3251,167.4641,98,157,141.139,1,0,1,2043
CPS2-CU-T43-ExpBlock2-449.5067,CU,CPS2-CU-T43,ExpBlock2,Green Apple,449.5067,716.0779,647,706,266.5712,1,0,1,2043
CPS2-CU-T43-ExpBlock2-722.3495,CU,CPS2-CU-T43,ExpBlock2,Fe2,722.3495,873.1137,804,863,150.7642,0,0,0,2043
CPS2-CU-T43-Warmup-139.8276,CU,CPS2-CU-T43,Warmup,Can Opener,139.8276,338.43,269,328,198.6024,1,0,1,2043
CPS2-CU-T43-Warmup-364.529,CU,CPS2-CU-T43,Warmup,Double Hoppy,364.529,696.3161,627,686,331.7871,0,1,1,2043
CPS2-CU-T43-Warmup-713.8741,CU,CPS2-CU-T43,Warmup,Spider Web,713.8741,900.025,840,899,186.1509,0,0,0,2043
CPS2-CU-T44-ExpBlock1-224.6349,CU,CPS2-CU-T44,ExpBlock1,Trunk Slide,224.6349,595.4387,526,585,370.8038,0,0,0,2044
CPS2-CU-T44-ExpBlock1-25.9544,CU,CPS2-CU-T44,ExpBlock1,Top spin,25.9544,224.6349,155,214,198.6805,0,0,0,2044
CPS2-CU-T44-ExpBlock1-595.4387,CU,CPS2-CU-T44,ExpBlock1,Think Ahead,595.4387,813.3717,744,803,217.933,0,0,0,2044
CPS2-CU-T44-ExpBlock1-813.3717,CU,CPS2-CU-T44,ExpBlock1,Dolphin Show,813.3717,900.004,840,899,86.6323,0,0,0,2044
CPS2-CU-T44-ExpBlock2-204.6366,CU,CPS2-CU-T44,ExpBlock2,Fe2,204.6366,428.9299,359,418,224.2933,0,0,0,2044
CPS2-CU-T44-ExpBlock2-51.0071,CU,CPS2-CU-T44,ExpBlock2,Timing is Everything,51.0071,204.6366,135,194,153.6295,0,0,0,2044
CPS2-CU-T44-ExpBlock2-581.4412,CU,CPS2-CU-T44,ExpBlock2,Timing is Everything,581.4412,725.1598,656,715,143.7186,0,1,1,2044
CPS2-CU-T44-ExpBlock2-728.7139,CU,CPS2-CU-T44,ExpBlock2,Timing is Everything,728.7139,900.005,840,899,171.2911,0,0,0,2044
CPS2-CU-T44-Warmup-196.1933,CU,CPS2-CU-T44,Warmup,Yippie!,196.1933,900.029,840,899,703.8357,0,0,0,2044
CPS2-CU-T44-Warmup-90.2099,CU,CPS2-CU-T44,Warmup,Can Opener,90.2099,180.7975,111,170,90.5876,0,1,1,2044
CPS2-CU-T45-ExpBlock1-59.9006,CU,CPS2-CU-T45,ExpBlock1,Fe2,59.9006,703.0757,634,693,643.1751,0,0,0,2045
CPS2-CU-T45-ExpBlock2-345.2752,CU,CPS2-CU-T45,ExpBlock2,Think Ahead,345.2752,657.9478,588,647,312.6726,0,0,0,2045
CPS2-CU-T45-ExpBlock2-718.4488,CU,CPS2-CU-T45,ExpBlock2,Dolphin Show,718.4488,900.026,840,899,181.5772,0,0,0,2045
CPS2-CU-T45-ExpBlock2-96.5135,CU,CPS2-CU-T45,ExpBlock2,Trunk Slide,96.5135,328.1921,259,318,231.6786,0,1,1,2045
CPS2-CU-T45-Warmup-62.7928,CU,CPS2-CU-T45,Warmup,Can Opener,62.7928,900.009,840,899,837.2162,0,0,0,2045
CPS2-CU-T46-ExpBlock1-428.4263,CU,CPS2-CU-T46,ExpBlock1,One at a time,428.4263,528.2779,459,518,99.8516,0,0,0,2046
CPS2-CU-T46-ExpBlock1-528.2779,CU,CPS2-CU-T46,ExpBlock1,Smiley Mouth,528.2779,713.6232,644,703,185.3453,0,1,1,2046
CPS2-CU-T46-ExpBlock1-793.7086,CU,CPS2-CU-T46,ExpBlock1,Timing is Everything,793.7086,900.01,840,899,106.3014,0,0,0,2046
CPS2-CU-T46-ExpBlock1-84.176,CU,CPS2-CU-T46,ExpBlock1,Fe2,84.176,333.1365,264,323,248.9605,0,0,0,2046
CPS2-CU-T46-ExpBlock2-12.409,CU,CPS2-CU-T46,ExpBlock2,Trunk Slide,12.409,142.1092,73,132,129.7002,0,1,1,2046
CPS2-CU-T46-ExpBlock2-200.9198,CU,CPS2-CU-T46,ExpBlock2,Cloudy Day,200.9198,332.7289,263,322,131.8091,0,1,1,2046
CPS2-CU-T46-ExpBlock2-343.4675,CU,CPS2-CU-T46,ExpBlock2,Dolphin Show,343.4675,461.9002,392,451,118.4327,0,1,1,2046
CPS2-CU-T46-ExpBlock2-472.1213,CU,CPS2-CU-T46,ExpBlock2,Uphill Battle,472.1213,701.723,632,691,229.6017,0,1,1,2046
CPS2-CU-T46-ExpBlock2-764.6091,CU,CPS2-CU-T46,ExpBlock2,Top spin,764.6091,900.023,840,899,135.4139,0,0,0,2046
CPS2-CU-T46-Warmup-150.0977,CU,CPS2-CU-T46,Warmup,Annoying Lever,150.0977,390.265,321,380,240.1673,0,1,1,2046
CPS2-CU-T46-Warmup-451.8801,CU,CPS2-CU-T46,Warmup,Can Opener,451.8801,531.8777,462,521,79.9976,0,1,1,2046
CPS2-CU-T46-Warmup-51.6738,CU,CPS2-CU-T46,Warmup,Spider Web,51.6738,139.95,70,129,88.2762,0,1,1,2046
CPS2-CU-T46-Warmup-556.5374,CU,CPS2-CU-T46,Warmup,Double Hoppy,556.5374,851.2134,782,841,294.676,0,1,1,2046
CPS2-CU-T48-ExpBlock1-15.597000000000001,CU,CPS2-CU-T48,ExpBlock1,Top spin,15.597,169.468,100,159,153.871,0,0,0,2048
CPS2-CU-T48-ExpBlock1-169.468,CU,CPS2-CU-T48,ExpBlock1,Trunk Slide,169.468,653.9536,584,643,484.4856,0,0,0,2048
CPS2-CU-T48-ExpBlock1-653.9536,CU,CPS2-CU-T48,ExpBlock1,Caterpillar,653.9536,899.997,840,899,246.0434,0,0,0,2048
CPS2-CU-T48-ExpBlock2-20.8238,CU,CPS2-CU-T48,ExpBlock2,Scale,20.8238,96.8759,27,86,76.0521,0,0,0,2048
CPS2-CU-T48-ExpBlock2-566.7555,CU,CPS2-CU-T48,ExpBlock2,Green Apple,566.7555,737.1835,668,727,170.428,0,1,1,2048
CPS2-CU-T48-ExpBlock2-791.4058,CU,CPS2-CU-T48,ExpBlock2,Smiley Mouth,791.4058,885.492,816,875,94.0862,1,0,1,2048
CPS2-CU-T48-ExpBlock2-96.8759,CU,CPS2-CU-T48,ExpBlock2,Timing is Everything,96.8759,559.6146,490,549,462.7387,1,0,1,2048
CPS2-CU-T48-Warmup-281.4186,CU,CPS2-CU-T48,Warmup,Spider Web,281.4186,494.5502,425,484,213.1316,0,1,1,2048
CPS2-CU-T48-Warmup-500.4781,CU,CPS2-CU-T48,Warmup,Annoying Lever,500.4781,900.005,840,899,399.5269,0,0,0,2048
CPS2-CU-T48-Warmup-66.4779,CU,CPS2-CU-T48,Warmup,Can Opener,66.4779,273.589,204,263,207.1111,0,1,1,2048
CPS2-CU-T49-ExpBlock1-299.126,CU,CPS2-CU-T49,ExpBlock1,Fe2,299.126,616.7131,547,606,317.5871,0,0,0,2049
CPS2-CU-T49-ExpBlock1-58.5458,CU,CPS2-CU-T49,ExpBlock1,Timing is Everything,58.5458,299.126,230,289,240.5802,0,0,0,2049
CPS2-CU-T49-ExpBlock1-616.7131,CU,CPS2-CU-T49,ExpBlock1,One at a time,616.7131,777.9053,708,767,161.1922,0,1,1,2049
CPS2-CU-T49-ExpBlock2-10.2214,CU,CPS2-CU-T49,ExpBlock2,Top spin,10.2214,194.2665,125,184,184.0451,0,0,0,2049
CPS2-CU-T49-ExpBlock2-194.2665,CU,CPS2-CU-T49,ExpBlock2,Trunk Slide,194.2665,312.5865,243,302,118.32,0,1,1,2049
CPS2-CU-T49-ExpBlock2-317.10400000000004,CU,CPS2-CU-T49,ExpBlock2,Think Ahead,317.104,599.2505,530,589,282.1465,0,0,0,2049
CPS2-CU-T49-ExpBlock2-599.2505,CU,CPS2-CU-T49,ExpBlock2,Caterpillar,599.2505,727.0137,658,717,127.7632,0,0,0,2049
CPS2-CU-T49-ExpBlock2-727.0137,CU,CPS2-CU-T49,ExpBlock2,Dolphin Show,727.0137,883.9481,814,873,156.9344,0,1,1,2049
CPS2-CU-T52-ExpBlock1-13.9813,CU,CPS2-CU-T52,ExpBlock1,Top spin,13.9813,332.3699,263,322,318.3886,0,0,0,2052
CPS2-CU-T52-ExpBlock1-332.3699,CU,CPS2-CU-T52,ExpBlock1,Trunk Slide,332.3699,732.9801,663,722,400.6102,0,0,0,2052
CPS2-CU-T52-ExpBlock1-774.1074,CU,CPS2-CU-T52,ExpBlock1,Think Ahead,774.1074,900.025,840,899,125.9176,0,0,0,2052
CPS2-CU-T52-ExpBlock2-215.0046,CU,CPS2-CU-T52,ExpBlock2,Timing is Everything,215.0046,390.1675,321,380,175.1629,0,1,1,2052
CPS2-CU-T52-ExpBlock2-499.9334,CU,CPS2-CU-T52,ExpBlock2,Fe2,499.9334,883.5236,814,873,383.5902,1,0,1,2052
CPS2-CU-T52-Warmup-62.1834,CU,CPS2-CU-T52,Warmup,Can Opener,62.1834,900.026,840,899,837.8426,0,0,0,2052
CPS2-CU-T53-ExpBlock1-233.5348,CU,CPS2-CU-T53,ExpBlock1,Fe2,233.5348,379.4455,310,369,145.9107,1,0,1,2053
CPS2-CU-T53-ExpBlock1-43.2362,CU,CPS2-CU-T53,ExpBlock1,Timing is Everything,43.2362,157.85,88,147,114.6138,1,0,1,2053
CPS2-CU-T53-ExpBlock2-15.9594,CU,CPS2-CU-T53,ExpBlock2,Top spin,15.9594,310.5969,241,300,294.6375,0,1,1,2053
CPS2-CU-T53-ExpBlock2-315.2323,CU,CPS2-CU-T53,ExpBlock2,Think Ahead,315.2323,519.5535,450,509,204.3212,0,1,1,2053
CPS2-CU-T53-ExpBlock2-547.3496,CU,CPS2-CU-T53,ExpBlock2,Trunk Slide,547.3496,729.0841,660,719,181.7345,0,1,1,2053
CPS2-CU-T53-ExpBlock2-736.9774,CU,CPS2-CU-T53,ExpBlock2,Caterpillar,736.9774,900.007,840,899,163.0296,0,0,0,2053
CPS2-CU-T53-Warmup-20.7444,CU,CPS2-CU-T53,Warmup,Can Opener,20.7444,219.8132,150,209,199.0688,0,1,1,2053
CPS2-CU-T53-Warmup-230.7959,CU,CPS2-CU-T53,Warmup,Yippie!,230.7959,576.8162,507,566,346.0203,0,1,1,2053
CPS2-CU-T53-Warmup-583.8009,CU,CPS2-CU-T53,Warmup,Double Hoppy,583.8009,900.111,840,899,316.3101,0,0,0,2053
CPS2-CU-T54-ExpBlock1-282.5801,CU,CPS2-CU-T54,ExpBlock1,Fe2,282.5801,489.5816,420,479,207.0015,0,0,0,2054
CPS2-CU-T54-ExpBlock1-623.6054,CU,CPS2-CU-T54,ExpBlock1,Fe2,623.6054,900.004,840,899,276.3986,0,0,0,2054
CPS2-CU-T54-ExpBlock1-63.254,CU,CPS2-CU-T54,ExpBlock1,Timing is Everything,63.254,277.8316,208,267,214.5776,0,1,1,2054
CPS2-CU-T54-ExpBlock2-101.3415,CU,CPS2-CU-T54,ExpBlock2,Top spin,101.3415,307.3478,238,297,206.0063,0,1,1,2054
CPS2-CU-T54-ExpBlock2-333.9927,CU,CPS2-CU-T54,ExpBlock2,Trunk Slide,333.9927,489.7417,420,479,155.749,1,0,1,2054
CPS2-CU-T54-ExpBlock2-578.4866,CU,CPS2-CU-T54,ExpBlock2,Dolphin Show,578.4866,866.4118,797,856,287.9252,0,0,0,2054
CPS2-CU-T54-Warmup-40.2034,CU,CPS2-CU-T54,Warmup,Can Opener,40.2034,574.0278,505,564,533.8244,0,1,1,2054
CPS2-CU-T54-Warmup-665.492,CU,CPS2-CU-T54,Warmup,Yippie!,665.492,747.7576,678,737,82.2656,0,1,1,2054
CPS2-CU-T54-Warmup-797.3464,CU,CPS2-CU-T54,Warmup,Double Hoppy,797.3464,900.029,840,899,102.6826,0,0,0,2054
CPS2-CU-T56-ExpBlock1-43.214,CU,CPS2-CU-T56,ExpBlock1,Cloudy Day,43.214,536.3677,467,526,493.1537,0,0,0,2056
CPS2-CU-T56-ExpBlock1-536.3677,CU,CPS2-CU-T56,ExpBlock1,Trunk Slide,536.3677,900.013,840,899,363.6453,0,0,0,2056
CPS2-CU-T56-ExpBlock2-25.6801,CU,CPS2-CU-T56,ExpBlock2,Smiley Mouth,25.6801,200.2589,131,190,174.5788,0,1,1,2056
CPS2-CU-T56-ExpBlock2-265.593,CU,CPS2-CU-T56,ExpBlock2,Fe2,265.593,611.613,542,601,346.02,0,1,1,2056
CPS2-CU-T56-ExpBlock2-700.5846,CU,CPS2-CU-T56,ExpBlock2,Timing is Everything,700.5846,900.014,840,899,199.4294,0,0,0,2056
CPS2-CU-T56-Warmup-279.5895,CU,CPS2-CU-T56,Warmup,Can Opener,279.5895,564.0888,495,554,284.4993,0,0,0,2056
CPS2-CU-T56-Warmup-564.0888,CU,CPS2-CU-T56,Warmup,Yippie!,564.0888,638.6553,569,628,74.5665,0,1,1,2056
CPS2-CU-T56-Warmup-644.4752,CU,CPS2-CU-T56,Warmup,Double Hoppy,644.4752,858.8062,789,848,214.331,0,0,0,2056
CPS2-CU-T57-ExpBlock1-128.77100000000002,CU,CPS2-CU-T57,ExpBlock1,Fe2,128.771,373.027,304,363,244.256,0,0,0,2057
CPS2-CU-T57-ExpBlock1-14.0921,CU,CPS2-CU-T57,ExpBlock1,Scale,14.0921,122.1789,53,112,108.0868,0,1,1,2057
CPS2-CU-T57-ExpBlock1-373.027,CU,CPS2-CU-T57,ExpBlock1,Timing is Everything,373.027,586.9067,517,576,213.8797,0,1,1,2057
CPS2-CU-T57-ExpBlock1-838.1718,CU,CPS2-CU-T57,ExpBlock1,Fe2,838.1718,900.001,840,899,61.8292,0,0,0,2057
CPS2-CU-T57-ExpBlock2-10.7705,CU,CPS2-CU-T57,ExpBlock2,Top spin,10.7705,445.2691,376,435,434.4986,0,0,0,2057
CPS2-CU-T57-ExpBlock2-445.2691,CU,CPS2-CU-T57,ExpBlock2,Trunk Slide,445.2691,817.2948,748,807,372.0257,0,1,1,2057
CPS2-CU-T57-ExpBlock2-825.9091,CU,CPS2-CU-T57,ExpBlock2,Dolphin Show,825.9091,900.019,840,899,74.1099,0,0,0,2057
CPS2-CU-T57-Warmup-105.411,CU,CPS2-CU-T57,Warmup,Can Opener,105.411,900.018,840,899,794.607,0,0,0,2057
CPS2-CU-T60-ExpBlock1-14.5952,CU,CPS2-CU-T60,ExpBlock1,Top spin,14.5952,413.1637,344,403,398.5685,0,1,1,2060
CPS2-CU-T60-ExpBlock1-419.6245,CU,CPS2-CU-T60,ExpBlock1,Trunk Slide,419.6245,810.5661,741,800,390.9416,0,1,1,2060
CPS2-CU-T60-ExpBlock1-816.5342,CU,CPS2-CU-T60,ExpBlock1,Caterpillar,816.5342,900.025,840,899,83.4908,0,0,0,2060
CPS2-CU-T60-ExpBlock2-21.0903,CU,CPS2-CU-T60,ExpBlock2,Fe2,21.0903,900.029,840,899,878.9387,0,0,0,2060
