"GROUPID","block","REC","DET","ADL","MDL","DENTR","LAM","AVL","MVL","VENTR"
"1076","ExpBlock1","0.083408352088022","0.119922050667066","2","2","2.07944154167984","1.15326951908661","2","2","4.60517018598808"
"1076","ExpBlock2","0.121755438859715","0.369685767097967","2","2","3.58351893845611","1.45680695178054","2","2","5.14166355650269"
"1077","ExpBlock1","0.101075268817204","0.24740227610094","2","2","2.99573227355399","0.555335184450615","2","2","4.02535169073515"
"1077","ExpBlock2","0.242285571392848","0.361234389513882","2","2","4.24849524204937","1.51557676115633","2","2","5.78074351579233"
"1078","ExpBlock1","0.115041260315079","0.239104445169003","2","2","3.09104245335832","0.74100526738684","2","2","4.4188406077966"
"1078","ExpBlock2","0.195923980995249","0.331844288449266","2","2","3.95124371858143","1.99773627617431","2","2","5.86646805693324"
"1078","Warmup","0.424106026506627","0.928655660377358","2.00636942675159","3","5.74871106636751","4.55456570155902","2.10012836970475","3","7.34201511905921"
"1080","ExpBlock1","0.18538384596149","0.229311391380589","2","2","3.52636052461616","2.62078801925477","2","2","6.08904487544679"
"1080","ExpBlock2","0.0945111277819455","0.238126736340786","2","2","2.89037175789616","0.774139554346689","2","2","4.30406509320417"
"1080","Warmup","0.184408602150538","0.406807241168893","2","2","4.0943445622221","1.64785957370589","2","2","5.62040086571715"
"1083","ExpBlock1","0.226369092273068","0.530240265120133","2","2","4.56434819146784","1.97463317582691","2","2","5.98393628068718"
"1083","ExpBlock2","0.172855713928482","0.390596745027125","2","2","3.98898404656428","0.733017377567141","2","2","4.75359019110637"
"1083","Warmup","0.273193298324581","0.503432494279176","2","2","4.70048036579243","2.90985324947589","2","2","6.54247196050683"
"1084","ExpBlock1","0.0782820705176294","0.095831336847149","2","2","1.79175946922805","1.88839123592785","2","2","5.04985600724956"
"1084","ExpBlock2","0.145023755938985","0.27588585222864","2","2","3.46573590279972","0.555187881461872","2.12676056338028","3","4.25163227268598"
"1084","Warmup","0.615341335333834","1.07081174438687","2.00380228136882","3","6.26489239802072","9.66123206091965","2","2","8.50673873351265"
"1086","ExpBlock1","0.133420855213803","0.431074875831693","2","2","3.82864139648909","1.86252071659695","2","2","5.46383180502561"
"1086","ExpBlock2","0.307539384846212","0.630158149367809","2.01298701298701","3","5.0355774051494","2.19573636124375","2","2","6.36990098282829"
"1086","Warmup","0.386059014753688","0.916539819282961","2.00709219858156","3","5.6411486809495","4.8605408036013","2","2","7.37650812632593"
"1087","ExpBlock1","0.171530382595649","0.34987972884321","2","2","3.87120101090789","0.553470322539602","2","2","4.46590811865458"
"1087","ExpBlock2","0.439322330582646","0.870876853459316","2","2","5.72358510195238","1.76373966663974","2","2","6.48463523563536"
"1087","Warmup","0.335046261565391","0.574691196775759","2","2","5.03695260241364","2.93086085356113","2","2","6.7381524945958"
"1089","ExpBlock1","0.217966991747937","0.367119830207079","2","2","4.15888308335968","1.94514485668708","2","2","5.9348941956195"
"1089","ExpBlock2","1.26262815703926","2.48155666683171","2.01446945337621","3","7.8177060581062","11.7235519735884","2.05192046227056","3","9.36798937019357"
"1089","Warmup","0.625493873468367","1.31728866412137","2.00303951367781","3","6.48887771458694","2.59865070059777","2","2","7.20934025660299"
"1090","ExpBlock1","0.0574518629657414","0.130576713819369","2","2","1.79175946922805","0.212282031842305","2","2","2.63905732961526"
"1090","ExpBlock2","0.689759939984996","2.52687294940816","2.00287356321839","3","7.2381874043415","14.6500603495023","2.06535141800247","3","8.99451743001343"
"1090","Warmup","0.277531882970743","0.54962382303915","2","2","4.80402104473327","2.31433648799438","2","2","6.3279367837292"
"1091","ExpBlock1","0.118679669917479","0.210703750526759","2","2","2.99573227355399","0.252349460494257","2","2","3.36729582998647"
"1091","ExpBlock2","0.100662665666417","0.223574711215998","2","2","2.89037175789616","0.587006268033032","2","2","4.07753744390572"
"1091","Warmup","0.175756439109777","0.412605819164829","2","2","4.06044301054642","1.25179049635673","2","2","5.30330490805908"
"1093","ExpBlock1","0.0691797949487372","0.253027290800651","2","2","2.63905732961526","0.278773397052967","2","2","3.04452243772342"
"1093","ExpBlock2","0.0963740935233808","0.181629475869227","2","2","2.63905732961526","1.40090646889164","2","2","4.91265488573606"
"1093","Warmup","0.141447861965491","0.300539202687174","2","2","3.52636052461616","1.26943588973184","2","2","5.12989871492304"
"1096","ExpBlock1","0.526794198549637","1.0253245674412","2","2","6.06842558824411","3.10198717512972","2","2","7.22183582528844"
"1096","ExpBlock2","0.130407601900475","0.153403643336529","2","2","2.77258872223978","1.19066773934031","2","2","4.99721227376411"
"1096","Warmup","1.00993998499625","1.93252862890746","2.00900900900901","3","7.34762723296211","5.89912413168227","2.09346195069668","3","8.43920947718761"
"1097","ExpBlock1","0.0868467116779195","0.230348401957961","2","2","2.77258872223978","0.111781801922647","2","2","2.30258509299405"
"1097","ExpBlock2","0.166979244811203","0.299513290902284","2","2","3.68887945411393","1.23086942364051","2","2","5.24174701505962"
"1097","Warmup","1.72693173293323","2.87286417607877","2.01421319796954","3","8.27743403365711","15.9320582357979","2.13729056965055","3","9.9352814850887"
"1098","ExpBlock1","0.233808452113028","0.39572192513369","2","2","4.30406509320417","2.79710144927536","2","2","6.36130247757296"
"1098","ExpBlock2","0.136859214803701","0.328887264754248","2","2","3.58351893845611","0.486636799011278","2","2","4.14313472639154"
"1098","Warmup","0.255138784696174","0.382240517494854","2","2","4.3567088266896","1.80308845844863","2","2","6.00141487796118"
"1099","ExpBlock1","0.153163290822706","0.293877551020408","2","2","3.58351893845611","0.72280701754386","2","2","4.63472898822963"
"1099","ExpBlock2","3.30487621905476","6.30892389643014","2.03266699171136","5","9.70199898585311","11.0010738799357","2.06233062330623","3","10.2485280085266"
"1099","Warmup","0.538197049262316","0.875827622255779","2.00531914893617","3","5.92901867465135","3.80952380952381","2","2","7.44775128004806"
"2014","ExpBlock1","0.0641160290072518","0.117004680187207","2","2","1.79175946922805","0.631313131313131","2","2","3.80666248977032"
"2014","ExpBlock2","0.195198799699925","0.358698437099667","2","2","4.02535169073515","1.55575743811038","2","2","5.61312810638805"
"2014","Warmup","0.562478119529882","1.21368395314202","2","2","6.30261897574496","4.04686402622002","2.04352498656636","3","7.52449035438071"
"2015","ExpBlock1","0.280282570642661","0.633447829772048","2","2","4.95582705760126","1.69553999262809","2","2","6.02586597382533"
"2015","ExpBlock2","0.117916979244811","0.254479906690701","2","2","3.17805383034795","0.629866153442393","2","2","4.27666611901605"
"2015","Warmup","0.204913728432108","0.500335590945146","2","2","4.40671924726424","3.18668769372995","2","2","6.37331978957699"
"2016","ExpBlock1","1.1145536384096","1.95194184559467","2.01388888888889","3","7.45325145893721","8.31230387746593","2.04978354978355","3","8.90319777060031"
"2016","ExpBlock2","0.757364341085271","1.39168620200086","2.01193317422434","3","6.72975227636307","5.64132067631924","2.04519119351101","3","8.14217529290182"
"2016","Warmup","0.308277069267317","0.511031797534069","2","2","4.83628190695149","3.28256302521008","2","2","6.77422388635777"
"2018","ExpBlock1","0.157189297324331","0.190900413617563","2","2","3.17805383034795","0.768597309909415","2","2","4.71849887129509"
"2018","ExpBlock2","0.173580895223806","0.360152704746813","2","2","3.91202300542814","3.14172385569477","2","2","6.21260609575157"
"2018","Warmup","0.733095773943486","1.40876298330292","2.00485436893204","3","6.71364950639175","4.70618310161133","2.05583573487032","3","7.92326474482669"
"2019","ExpBlock1","0.175681420355089","0.398548146039428","2","2","4.02535169073515","1.48277365896206","2","2","5.47227067367148"
