UniqueID,school,team,controller,observer1,observer2,block,level,relative_start_time,relative_end_time,60_sec_start_time,60_sec_end_time,level_duration,gold_trophy,silver_trophy,won,face_area,motion,positive_valence,negative_valence,expressiveness,Analytic,Clout,Authentic,Tone,gaze_raw_binary_validity,gaze_raw_dispersion,gaze_fixation_count,gaze_fixation_mean_duration,gaze_saccade_mean_amplitude,gaze_mean_partners_distance,PP_motion,Loudness_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,F1frequency_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz,verbosity,interturn_duration,overlap_fraction,duration_on_level,visit_num,pred_won
CPS2-CU-T48-Warmup-66.4779,CU,CPS2-CU-T48,CPS2-CU-T48-PA,CPS2-CU-T48-PB,CPS2-CU-T48-PC,Warmup,Can Opener,66.4779,273.589,204,263,207.1111,0,1,1,-1.024517191,-0.056496786,0.156228285,0.318468493,-0.230281657,18.12811111,13.38838889,8.641,7.278388889,0.905383333,121.7747178,2.980716959,347.1348886,132.1990678,355.8958794,0.002096472,0.962811773,0.966004138,0.850546115,1.076126926,0.722386993,-0.261783564,1.011239031,0.06707336,1.016067893,0.156591775,1.013833053,134,2.791538462,0.391304348,138,0,0.320464955
CPS2-CU-T49-ExpBlock1-299.126,CU,CPS2-CU-T49,CPS2-CU-T49-PB,CPS2-CU-T49-PA,CPS2-CU-T49-PC,ExpBlock1,Fe2,299.126,616.7131,547,606,317.5871,0,0,0,0.113652565,-0.022430442,-0.439282635,0.073840328,-0.152869101,14.36172222,14.19505556,10.94738889,9.461277778,0.891711111,143.1830862,2.625752492,388.2159156,190.6283735,325.7616702,0.003550446,1.543600657,1.519117612,1.34260735,1.362978656,1.117122254,-0.442130774,1.471244054,-0.224542569,1.481753476,-0.259264705,1.490837998,136,3.707272727,0.428571429,248,0,0.470721488
CPS2-CU-T49-ExpBlock1-58.5458,CU,CPS2-CU-T49,CPS2-CU-T49-PB,CPS2-CU-T49-PA,CPS2-CU-T49-PC,ExpBlock1,Timing is Everything,58.5458,299.126,230,289,240.5802,0,0,0,-0.204914877,0.047125083,-0.004437842,0.377310989,0.188169203,19.42322222,18.86222222,13.40316667,10.80066667,0.947255556,128.9618223,2.776341406,380.9480056,178.9640029,322.6719924,0.005963322,1.024427339,1.180740797,0.825213107,0.977538458,1.180746913,-0.526497369,1.148434658,-0.290861997,1.143831375,-0.276726557,1.13836404,154,2.249285714,0.444444444,172,0,0.827088968
CPS2-CU-T49-ExpBlock1-616.7131,CU,CPS2-CU-T49,CPS2-CU-T49-PB,CPS2-CU-T49-PA,CPS2-CU-T49-PC,ExpBlock1,One at a time,616.7131,777.9053,708,767,161.1922,0,1,1,0.589190815,-0.083881594,0.336901344,-0.704230394,0.101889241,13.42705556,11.37988889,8.3585,6.282222222,0.969833333,54.92864569,2.182123577,488.3849316,90.32378868,127.0650006,0.00717791,0.984201269,1.075142362,0.601409676,1.007804448,0.690558044,-0.445360254,1.075781632,-0.338363229,1.077312248,-0.253218521,1.073766004,114,2.395454545,0.333333333,92,0,0.620449918
CPS2-CU-T49-ExpBlock2-10.2214,CU,CPS2-CU-T49,CPS2-CU-T49-PC,CPS2-CU-T49-PA,CPS2-CU-T49-PB,ExpBlock2,Top spin,10.2214,194.2665,125,184,184.0451,0,0,0,-0.45541121,0.0259213,0.008642115,-0.426890656,-0.305705429,15.26188889,11.18394444,8.073833333,6.183944444,0.933911111,83.53796951,2.585970622,405.5295248,107.6007353,209.4471062,0.004275969,0.478186691,0.521051953,0.405419323,0.551268399,0.577717711,-0.045743448,0.61007022,0.027838818,0.610807038,0.080691846,0.61246403,114,2.2225,0.277777778,115,0,0.740424805
CPS2-CU-T49-ExpBlock2-194.2665,CU,CPS2-CU-T49,CPS2-CU-T49-PC,CPS2-CU-T49-PA,CPS2-CU-T49-PB,ExpBlock2,Trunk Slide,194.2665,312.5865,243,302,118.32,0,1,1,-0.025468907,-0.277470795,-0.258510104,0.206281036,-0.092509832,15.08933333,13.10927778,10.94694444,8.642055556,0.931811111,72.28436648,2.936909819,355.1888374,94.90123803,118.2016672,0.006429678,0.817909067,1.062590715,0.710947893,0.884136881,0.92170463,-0.492424596,1.141828039,-0.355391228,1.12866288,-0.313397295,1.132330787,108,2.069230769,0.363636364,49,0,0.684304732
CPS2-CU-T49-ExpBlock2-317.10400000000004,CU,CPS2-CU-T49,CPS2-CU-T49-PC,CPS2-CU-T49-PA,CPS2-CU-T49-PB,ExpBlock2,Think Ahead,317.104,599.2505,530,589,282.1465,0,0,0,-0.203989255,0.056887368,0.261473298,-0.286404355,0.679337227,15.01188889,14.45,11.64338889,8.263888889,0.95815,94.10908466,2.897854441,370.155709,112.3142906,163.6011591,0.007320826,0.970589762,1.364380038,0.939290176,1.035572712,1.090466657,-0.354477659,1.393276706,-0.202276465,1.398532431,-0.249520556,1.398873362,126,1.852666667,0.238095238,213,0,0.4320438
CPS2-CU-T49-ExpBlock2-599.2505,CU,CPS2-CU-T49,CPS2-CU-T49-PC,CPS2-CU-T49-PA,CPS2-CU-T49-PB,ExpBlock2,Caterpillar,599.2505,727.0137,658,717,127.7632,0,0,0,0.381139144,0.032551294,0.122353313,0.302765033,0.483873304,11,8.662833333,10.3595,6.397166667,0.89095,88.2176921,2.537031708,411.306603,107.5068556,209.281888,0.010081867,0.707705513,1.138214079,0.560589449,0.871168597,0.825429789,-0.292846441,1.270165172,-0.181606301,1.274845719,-0.137205547,1.280014873,104,4.874285714,0.428571429,59,0,0.457027458
CPS2-CU-T49-ExpBlock2-727.0137,CU,CPS2-CU-T49,CPS2-CU-T49-PC,CPS2-CU-T49-PA,CPS2-CU-T49-PB,ExpBlock2,Dolphin Show,727.0137,883.9481,814,873,156.9344,0,1,1,-0.209605938,-0.021402572,0.29383732,0.135713145,0.080705172,8.681888889,8.327777778,4.371,4.821888889,0.721272222,74.75822858,2.686874587,387.483702,99.96966837,162.2726408,0.007148676,1.053496297,0.890691392,0.422086975,0.555314762,0.382834814,-0.258946452,0.732714382,-0.043620781,0.744964175,-0.109902377,0.75180639,55,3.879,0.266666667,87,0,0.777996341
CPS2-CU-T49-Warmup-311.2053,CU,CPS2-CU-T49,CPS2-CU-T49-PA,CPS2-CU-T49-PB,CPS2-CU-T49-PC,Warmup,Double Hoppy,311.2053,579.646,510,569,268.4407,0,1,1,0.891770077,-0.268302413,0.023152966,0.19651042,0.637888945,11.65125,9.96,8.234916667,5.343083333,0.981916667,50.20642707,2.225419734,491.0757377,69.58678095,135.1850263,0.004671226,0.364537291,0.531114116,0.639119303,0.264058999,0.53836452,-0.313725331,0.45877135,-0.233913329,0.454029086,-0.232840887,0.443942842,65,0,0,199,0,0.455839434
CPS2-CU-T49-Warmup-676.1933,CU,CPS2-CU-T49,CPS2-CU-T49-PA,CPS2-CU-T49-PB,CPS2-CU-T49-PC,Warmup,Spider Web,676.1933,900.027,840,899,223.8337,0,0,0,-0.173754049,-0.249406951,0.492514709,0.30537078,-0.258072679,2.484166667,3.333333333,3.93975,2.32825,0.950014328,89.4686512,2.510587597,446.4113292,158.4260949,203.9615785,0.008649889,0.740238194,1.337604864,0.721909495,0.629425361,0.452080392,-0.674141478,1.031909092,-0.413919747,1.022317731,-0.380721989,1.002905769,23,0,0,164,0,0.427797332
CPS2-CU-T49-Warmup-75.9595,CU,CPS2-CU-T49,CPS2-CU-T49-PA,CPS2-CU-T49-PB,CPS2-CU-T49-PC,Warmup,Yippie!,75.9595,295.2009,226,285,219.2414,0,1,1,0.287223984,0.20871068,0.076770053,-0.15467551,0.344363094,24.80733333,27.81,20.39766667,14.07083333,0.9506,94.15964961,2.422366639,433.4536384,118.3960385,196.4889663,0.003713964,1.219547171,1.14387789,0.699962879,0.941205649,0.610021188,-0.432845115,1.133411618,-0.272134301,1.121073258,-0.315981539,1.124773265,170,0,0,151,0,0.60048186
CPS2-CU-T52-ExpBlock1-13.9813,CU,CPS2-CU-T52,CPS2-CU-T52-PB,CPS2-CU-T52-PA,CPS2-CU-T52-PD,ExpBlock1,Top spin,13.9813,332.3699,263,322,318.3886,0,0,0,0.44090483,0.332042398,0.422150501,0.223925939,0.242302861,17.15705556,16.66838889,9.179333333,10.60661111,0.897266667,205.3559644,3.42805939,265.0467302,248.9340947,467.897472,0.026762601,1.091753149,1.296279162,1.222120417,1.338309958,1.033418905,0.037708282,1.340563584,0.280374474,1.340881595,0.33856063,1.35593341,127,1.046875,0.291666667,250,0,0.573904589
CPS2-CU-T52-ExpBlock1-332.3699,CU,CPS2-CU-T52,CPS2-CU-T52-PB,CPS2-CU-T52-PA,CPS2-CU-T52-PD,ExpBlock1,Trunk Slide,332.3699,732.9801,663,722,400.6102,0,0,0,0.186549248,-0.013633915,0.239984449,0.191887402,0.516836196,13.72572222,11.43777778,7.552222222,7.249722222,0.945622222,132.7184962,2.808145086,336.7615947,171.7588571,213.3061403,0.032508196,0.552259221,0.937000766,0.324944764,0.681218571,1.05253663,-0.625793484,0.899951466,-0.28726904,0.869364278,-0.373636445,0.8513588,106,1.933846154,0.263157895,331,0,0.890974153
CPS2-CU-T52-ExpBlock1-774.1074,CU,CPS2-CU-T52,CPS2-CU-T52-PB,CPS2-CU-T52-PA,CPS2-CU-T52-PD,ExpBlock1,Think Ahead,774.1074,900.025,840,899,125.9176,0,0,0,-0.208199937,-0.07908925,0.050546011,0.071757453,-0.16179382,20.83294444,18.0895,9.028722222,10.10705556,0.855613524,98.37036409,2.980827434,325.1162934,114.2184323,182.0092027,0.002032473,1.645882477,1.370296276,0.871457907,1.416379626,1.017104651,-0.507757746,1.412993493,-0.229491006,1.439691526,0.058237716,1.417113801,152,1.186315789,0.375,66,0,0.432106903
CPS2-CU-T52-ExpBlock2-215.0046,CU,CPS2-CU-T52,CPS2-CU-T52-PD,CPS2-CU-T52-PA,CPS2-CU-T52-PB,ExpBlock2,Timing is Everything,215.0046,390.1675,321,380,175.1629,0,1,1,-0.169835569,-0.093447199,0.259641434,0.570687073,0.226683027,13.88655556,15.56483333,8.656555556,8.51,0.915566667,152.6441845,3.067657064,316.3034646,198.1839782,326.4821635,0.008849457,2.500560837,2.537223153,1.809099018,2.220739736,2.22475041,-0.84859482,2.610008726,-0.417922285,2.620224577,-0.139143673,2.633819527,131,1.948181818,0.428571429,106,0,0.475366888
CPS2-CU-T52-ExpBlock2-499.9334,CU,CPS2-CU-T52,CPS2-CU-T52-PD,CPS2-CU-T52-PA,CPS2-CU-T52-PB,ExpBlock2,Fe2,499.9334,883.5236,814,873,383.5902,1,0,1,-0.52446663,0.026858374,-0.273521766,0.104199915,0.154251082,4.039666667,4.748888889,2.816722222,2.977833333,0.902533333,146.8689184,2.740615644,311.5140321,193.4956787,347.8646473,0.006292197,0.884677158,1.501740266,0.756182713,1.289801493,1.242015558,-0.348679707,1.558845336,-0.211903559,1.556747141,-0.140248162,1.549668935,45,3.992222222,0,315,0,0.498712934
CPS2-CU-T52-Warmup-62.1834,CU,CPS2-CU-T52,CPS2-CU-T52-PA,CPS2-CU-T52-PB,CPS2-CU-T52-PD,Warmup,Can Opener,62.1834,900.026,840,899,837.8426,0,0,0,-0.354013392,-0.078256073,-0.07693754,0.25207152,0.075998024,13.144,10.32394444,7.717555556,8.058277778,0.913643714,129.2762595,2.819227262,349.2388957,164.8769863,253.4171841,0.001789,0.902012217,0.882542782,0.762125119,0.894629813,0.667233563,-0.450436223,0.878446317,-0.342183967,0.894267581,-0.132464106,0.883592706,98,2.795454545,0.368421053,778,0,0.560505005
CPS2-CU-T53-ExpBlock1-233.5348,CU,CPS2-CU-T53,CPS2-CU-T53-PB,CPS2-CU-T53-PA,CPS2-CU-T53-PC,ExpBlock1,Fe2,233.5348,379.4455,310,369,145.9107,1,0,1,0.264764526,-0.379017607,-0.46224405,-0.325630462,-0.664902406,26.65905556,18.62838889,5.580722222,11.05877778,0.972427778,132.2832202,2.729904107,390.5273077,182.410873,247.4440383,0.007021692,0.754156976,0.718632634,0.44993278,0.770824988,0.650151408,-0.289032083,0.770747381,-0.209937316,0.765736827,-0.099727572,0.760201643,135,1.982222222,0.565217391,77,0,0.392949005
CPS2-CU-T53-ExpBlock1-43.2362,CU,CPS2-CU-T53,CPS2-CU-T53-PB,CPS2-CU-T53-PA,CPS2-CU-T53-PC,ExpBlock1,Timing is Everything,43.2362,157.85,88,147,114.6138,1,0,1,-0.012339433,-0.208619587,-0.033104382,0.017300517,-0.302676241,19.90888889,19.99061111,14.23244444,10.26733333,0.951861111,170.0003058,2.983113893,324.1659534,232.520546,320.7377473,0.009921108,0.816383849,0.772045095,1.002350066,1.07642256,0.260243393,-0.01874624,0.794611518,0.009580072,0.796919339,0.006561546,0.792103497,171,2.035384615,0.481481481,45,0,0.710142463
CPS2-CU-T53-ExpBlock2-15.9594,CU,CPS2-CU-T53,CPS2-CU-T53-PC,CPS2-CU-T53-PA,CPS2-CU-T53-PB,ExpBlock2,Top spin,15.9594,310.5969,241,300,294.6375,0,1,1,-0.117394492,-0.174889764,-0.335141509,-0.226687679,-0.209204253,17.95783333,13.61111111,6.255611111,8.504888889,0.957488889,79.62865894,2.844013761,379.9240862,106.9108658,182.8691861,0.008972492,0.696024927,0.748734769,0.488519507,0.677775789,0.597172714,0.140305772,0.83039044,0.12735955,0.837138143,0.23637545,0.826187645,96,2.207272727,0.2,226,0,0.673870734
CPS2-CU-T53-ExpBlock2-315.2323,CU,CPS2-CU-T53,CPS2-CU-T53-PC,CPS2-CU-T53-PA,CPS2-CU-T53-PB,ExpBlock2,Think Ahead,315.2323,519.5535,450,509,204.3212,0,1,1,-0.285687257,-0.073745846,-0.080268365,-0.193728287,-0.010656046,16.00077778,13.9,10.43038889,9.466833333,0.974088889,137.1760715,2.902482438,341.6946346,188.8470644,268.5147253,0.008390895,1.334906182,1.316408067,1.22205373,1.468045181,1.079469981,0.262512957,1.371284146,0.621509618,1.368741239,0.693727083,1.371023445,121,2.306363636,0.428571429,135,0,0.588177887
CPS2-CU-T53-ExpBlock2-547.3496,CU,CPS2-CU-T53,CPS2-CU-T53-PC,CPS2-CU-T53-PA,CPS2-CU-T53-PB,ExpBlock2,Trunk Slide,547.3496,729.0841,660,719,181.7345,0,1,1,0.228688097,-0.052377678,-0.0723501,0.02680393,-0.052765781,10.183,10.059,10.8585,6.700166667,0.957072222,94.13561849,2.692796792,366.6010245,126.4580342,234.3831317,0.00459836,0.698004077,0.842837468,0.692996892,0.932951914,0.473258231,0.18837293,0.992196066,0.413317945,1.008820307,0.490996968,0.997661372,111,2.225454545,0.294117647,113,0,0.574532989
CPS2-CU-T53-ExpBlock2-736.9774,CU,CPS2-CU-T53,CPS2-CU-T53-PC,CPS2-CU-T53-PA,CPS2-CU-T53-PB,ExpBlock2,Caterpillar,736.9774,900.007,840,899,163.0296,0,0,0,0.170354709,-0.150585005,0.014324449,-0.231838334,-0.250964787,11.35772222,11.91494444,6.953777778,6.259555556,0.984041376,103.2347437,2.613093738,391.9269484,129.0371424,242.3238549,0.005983641,0.567303955,0.716827453,0.575945424,0.657057897,0.099264214,0.070896418,0.691239451,0.100037645,0.707988708,0.227959298,0.715353176,86,2.944615385,0.3,104,0,0.577148224
CPS2-CU-T53-Warmup-20.7444,CU,CPS2-CU-T53,CPS2-CU-T53-PA,CPS2-CU-T53-PB,CPS2-CU-T53-PC,Warmup,Can Opener,20.7444,219.8132,150,209,199.0688,0,1,1,0.252004606,-0.302393283,0.167004245,-0.232973361,0.194892434,14.24227778,14.13333333,7.350333333,6.843333333,0.974255556,113.0497649,2.624455483,412.1632591,143.838375,227.0837766,0.004724501,1.742135151,1.480976464,1.010386999,1.612481055,1.227575885,-0.186329805,1.558968531,0.056750465,1.574804811,0.110948353,1.577229819,111,3.39,0.428571429,130,0,0.508281024
CPS2-CU-T53-Warmup-230.7959,CU,CPS2-CU-T53,CPS2-CU-T53-PA,CPS2-CU-T53-PB,CPS2-CU-T53-PC,Warmup,Yippie!,230.7959,576.8162,507,566,346.0203,0,1,1,-0.047685091,-0.098934235,0.069111113,-0.12645585,-0.186112916,20.39977778,13.0705,7.916111111,9.198055556,0.968077778,93.98447511,3.164348557,360.3239752,127.6601966,164.5203295,0.011029979,0.914548554,1.025876147,0.662337953,1.081648578,0.48474679,-0.323458165,1.053139402,-0.117312735,1.047637532,-0.176448703,1.062527657,110,2.079285714,0.285714286,277,0,0.697337226
CPS2-CU-T53-Warmup-583.8009,CU,CPS2-CU-T53,CPS2-CU-T53-PA,CPS2-CU-T53-PB,CPS2-CU-T53-PC,Warmup,Double Hoppy,583.8009,900.111,840,899,316.3101,0,0,0,0.279663051,-0.125403458,-0.11406992,0.215680236,0.213241509,17.71988889,12.80616667,4.493888889,7.931777778,0.980606768,88.86205868,3.316306107,334.5734352,123.6213993,143.3339652,0.012990497,0.912296616,1.209093784,1.453915743,1.206555602,0.605797268,-0.520332848,1.296242972,-0.035377881,1.272318341,-0.06659718,1.274220807,113,2.278888889,0.375,257,0,0.613741174
CPS2-CU-T54-ExpBlock1-282.5801,CU,CPS2-CU-T54,CPS2-CU-T54-PB,CPS2-CU-T54-PA,CPS2-CU-T54-PC,ExpBlock1,Fe2,282.5801,489.5816,420,479,207.0015,0,0,0,0.12492668,0.073357396,-0.109944978,-0.219286266,-0.181916624,6.867888889,5.318388889,7.5925,5.613333333,0.907311111,120.2705166,3.365655032,262.3880578,141.6971765,193.2951255,0.006449547,0.83592815,0.938691062,0.781537249,0.903059604,0.876612955,-0.663236472,0.927088137,-0.609177133,0.943304358,-0.5056894,0.941427788,68,6.0175,0.25,138,0,0.397836798
CPS2-CU-T54-ExpBlock1-623.6054,CU,CPS2-CU-T54,CPS2-CU-T54-PB,CPS2-CU-T54-PA,CPS2-CU-T54-PC,ExpBlock1,Fe2,623.6054,900.004,840,899,276.3986,0,0,0,0.868584652,-0.051536347,-0.553810512,-0.184490509,-0.569655326,6.985222222,6.926055556,5.661944444,3.968888889,0.945027023,92.19925841,2.665921848,379.9334984,129.036947,198.2837758,0.004576928,1.628309612,1.625931048,0.836743151,1.090263438,1.817480437,-0.346212277,1.607707924,-0.391269733,1.615189307,-0.239140076,1.613413192,64,14.93666667,0.2,217,1,0.279386431
CPS2-CU-T54-ExpBlock1-63.254,CU,CPS2-CU-T54,CPS2-CU-T54-PB,CPS2-CU-T54-PA,CPS2-CU-T54-PC,ExpBlock1,Timing is Everything,63.254,277.8316,208,267,214.5776,0,1,1,-0.293920904,-0.10961543,0.403251413,-0.351523882,0.031244554,20.17583333,17.49272222,11.78661111,11.18527778,0.919144444,115.1642461,2.968398363,349.6349141,129.6284763,215.0336247,0.008877802,1.441035911,1.477335802,1.16869265,1.451537848,1.251896166,-0.569555226,1.412800745,-0.557298893,1.43131994,-0.422003461,1.434507425,183,1.772142857,0.4,145,0,0.618194133
CPS2-CU-T54-ExpBlock2-101.3415,CU,CPS2-CU-T54,CPS2-CU-T54-PC,CPS2-CU-T54-PA,CPS2-CU-T54-PB,ExpBlock2,Top spin,101.3415,307.3478,238,297,206.0063,0,1,1,-0.007128601,-0.032592515,0.166604096,-0.138682517,-0.001834489,8.761722222,8.601722222,5.824388889,4.953944444,0.929755556,79.03559065,3.326214405,306.5522869,96.87716716,158.0711098,0.010000104,0.979737657,0.926988301,1.033354018,1.026770021,0.888847367,-0.555416232,0.949520479,-0.576926141,0.9488556,-0.450423422,0.938920074,56,4.318181818,0.333333333,137,0,0.636120165
CPS2-CU-T54-ExpBlock2-333.9927,CU,CPS2-CU-T54,CPS2-CU-T54-PC,CPS2-CU-T54-PA,CPS2-CU-T54-PB,ExpBlock2,Trunk Slide,333.9927,489.7417,420,479,155.749,1,0,1,-0.066166056,-0.189031303,-0.063970131,-0.098430611,-0.001427971,8.910777778,7.19,5.443111111,4.518888889,0.945777778,72.50362561,2.556212658,390.4852759,104.8968173,151.1233254,0.008080266,1.220103182,1.139823756,0.68983423,1.021107739,0.960962755,-0.597721489,1.12961177,-0.477322014,1.135997479,-0.484657706,1.140910367,51,5.31625,0.4,87,0,0.601204429
CPS2-CU-T54-ExpBlock2-578.4866,CU,CPS2-CU-T54,CPS2-CU-T54-PC,CPS2-CU-T54-PA,CPS2-CU-T54-PB,ExpBlock2,Dolphin Show,578.4866,866.4118,797,856,287.9252,0,0,0,0.087437649,-0.134659113,-0.191339727,0.074429336,0.212143631,9.005444444,8.331611111,5.952055556,5.658666667,0.915533333,125.0155548,3.224442697,290.6867913,163.363899,180.6421954,0.032126977,1.26857337,1.497486344,1.305131484,1.717546379,0.999416832,-0.539998441,1.561655342,-0.46295987,1.567178456,-0.392746045,1.557034169,85,3.208333333,0.071428571,219,0,0.544390027
CPS2-CU-T54-Warmup-40.2034,CU,CPS2-CU-T54,CPS2-CU-T54-PA,CPS2-CU-T54-PB,CPS2-CU-T54-PC,Warmup,Can Opener,40.2034,574.0278,505,564,533.8244,0,1,1,0.268653531,-0.242551047,0.567210299,0.620118831,0.704452934,15.50761111,14.7295,11.50844444,9.065555556,0.891705556,101.0589881,3.028310688,307.0257237,127.8262179,190.0985438,0.010627575,0.997194596,1.158022528,0.92379017,1.066744306,0.9562323,-0.505954348,1.065806459,-0.581048135,1.074358226,-0.361476255,1.064432827,137,1.485,0.25,465,0,0.447014544
CPS2-CU-T54-Warmup-665.492,CU,CPS2-CU-T54,CPS2-CU-T54-PA,CPS2-CU-T54-PB,CPS2-CU-T54-PC,Warmup,Yippie!,665.492,747.7576,678,737,82.2656,0,1,1,0.509172991,-0.179656236,0.453608972,0.082624069,0.066909302,12.12622222,8.896166667,6.419777778,6.202666667,0.932138889,83.547758,3.06744104,335.553994,102.2719875,175.5144161,0.010560788,0.983406158,1.013046674,1.019589578,0.916904094,0.793965174,-0.744447611,1.011403283,-0.695032982,1.011030147,-0.583608832,1.005219987,79,3.600909091,0.25,13,0,0.743767633
CPS2-CU-T54-Warmup-797.3464,CU,CPS2-CU-T54,CPS2-CU-T54-PA,CPS2-CU-T54-PB,CPS2-CU-T54-PC,Warmup,Double Hoppy,797.3464,900.029,840,899,102.6826,0,0,0,0.59755292,-0.062829777,0.080674539,-0.165092639,-0.153559622,12.19705556,9.226666667,9.787777778,7.216388889,0.904865194,126.3877524,3.328284523,272.6722922,162.6974041,286.5345086,0.008880971,0.640889795,0.763310548,0.875132402,0.892715386,0.691314225,-0.553755581,0.748365497,-0.472558038,0.733756247,-0.471919319,0.746958208,115,2.18,0.2,43,0,0.63509278
CPS2-CU-T56-ExpBlock1-43.214,CU,CPS2-CU-T56,CPS2-CU-T56-PB,CPS2-CU-T56-PA,CPS2-CU-T56-PC,ExpBlock1,Cloudy Day,43.214,536.3677,467,526,493.1537,0,0,0,-0.344768574,0.445625587,0.193256611,0.402911728,0.221383225,14.50294444,15.82222222,11.78438889,9.633111111,0.7975,217.8085501,3.438557216,235.2514095,241.6055923,655.1123468,0.023443072,1.02994,1.223574712,0.886287763,1.114058678,0.99015357,-0.336780304,1.167991261,-0.033117023,1.170559393,0.07115862,1.173294421,119,1.538823529,0.419354839,424,0,0.552249617
CPS2-CU-T56-ExpBlock1-536.3677,CU,CPS2-CU-T56,CPS2-CU-T56-PB,CPS2-CU-T56-PA,CPS2-CU-T56-PC,ExpBlock1,Trunk Slide,536.3677,900.013,840,899,363.6453,0,0,0,0.763348762,0.283142832,0.079232968,-0.532707372,-0.058159207,3.878888889,2.783333333,1.688944444,2.926944444,0.819937812,86.88083357,2.902673316,349.4802523,121.7402205,299.9296608,0.00717867,1.429464052,1.339803335,1.116801986,1.152006369,0.729435101,-0.239883591,1.205197552,-0.203676841,1.23636438,-0.317849188,1.251061303,19,14.70666667,0.2,304,0,0.672060464
CPS2-CU-T56-ExpBlock2-25.6801,CU,CPS2-CU-T56,CPS2-CU-T56-PC,CPS2-CU-T56-PA,CPS2-CU-T56-PB,ExpBlock2,Smiley Mouth,25.6801,200.2589,131,190,174.5788,0,1,1,0.081885655,-0.118959905,0.253805123,-0.046444931,0.606633557,22.84977778,18.93505556,14.05605556,11.53916667,0.871038889,92.66524159,2.839000938,328.6644202,107.567183,238.5905981,0.006412941,0.967328181,0.956402645,0.554240736,0.601118066,0.951964885,-0.207093982,0.875556877,-0.025424038,0.876563503,0.164586166,0.868424877,145,1.385294118,0.485714286,106,0,0.259186837
CPS2-CU-T56-ExpBlock2-265.593,CU,CPS2-CU-T56,CPS2-CU-T56-PC,CPS2-CU-T56-PA,CPS2-CU-T56-PB,ExpBlock2,Fe2,265.593,611.613,542,601,346.02,0,1,1,0.247501276,-0.114538264,-0.169064393,-0.147252714,-0.036666873,14.79355556,13.12455556,11.50527778,10.69888889,0.854161111,84.85346873,2.802242809,294.3770103,117.9750119,202.3188414,0.005316729,1.112274322,0.97992935,1.07818775,1.080522365,0.66515802,-0.106162135,0.985629243,0.087866729,0.983830232,-0.039839739,0.997327059,104,2.518333333,0.48,277,0,0.272916688
CPS2-CU-T56-ExpBlock2-700.5846,CU,CPS2-CU-T56,CPS2-CU-T56-PC,CPS2-CU-T56-PA,CPS2-CU-T56-PB,ExpBlock2,Timing is Everything,700.5846,900.014,840,899,199.4294,0,0,0,-0.33377785,-0.209583458,-0.226047751,-0.116111026,-0.295085618,21.6185,21.57455556,11.01355556,13.82033333,0.872247575,103.6304352,2.926440239,332.6060671,118.85083,281.3328975,0.006694707,0.761219467,0.864440468,0.574246885,0.741883636,0.845280497,-0.60420363,0.86706023,-0.370714976,0.865789232,-0.272629014,0.866986459,157,1.201764706,0.4375,140,0,0.594168155
CPS2-CU-T56-Warmup-279.5895,CU,CPS2-CU-T56,CPS2-CU-T56-PA,CPS2-CU-T56-PB,CPS2-CU-T56-PC,Warmup,Can Opener,279.5895,564.0888,495,554,284.4993,0,0,0,-0.155424603,-0.1142858,0.080736049,0.263400225,-0.077190312,11.12433333,11.95,7.671666667,8.465111111,0.747655556,104.47505,2.828245929,295.7962633,143.877912,311.3168084,0.008529032,0.893985231,0.961221627,0.809609276,0.954960024,0.832011274,-0.436474956,0.961831114,-0.178444813,0.953623202,-0.089896162,0.959583058,92,2.263846154,0.333333333,216,0,0.42359238
CPS2-CU-T56-Warmup-564.0888,CU,CPS2-CU-T56,CPS2-CU-T56-PA,CPS2-CU-T56-PB,CPS2-CU-T56-PC,Warmup,Yippie!,564.0888,638.6553,569,628,74.5665,0,1,1,-0.383093547,-0.290458664,-0.088950989,-0.142078722,-0.009840434,16.04172222,11.69061111,7.726555556,6.843333333,0.929811111,96.39192172,2.798922029,269.8229162,114.0700778,238.7447479,0.012397008,0.806679296,0.87177625,0.595728143,0.841261852,0.865250829,-0.659999237,0.952749316,-0.494813081,0.950952894,-0.424122788,0.951655842,81,2.303846154,0.3,5,0,0.485335193
CPS2-CU-T56-Warmup-644.4752,CU,CPS2-CU-T56,CPS2-CU-T56-PA,CPS2-CU-T56-PB,CPS2-CU-T56-PC,Warmup,Double Hoppy,644.4752,858.8062,789,848,214.331,0,0,0,-0.173296785,0.367082481,-0.267879153,0.278241769,0.356723608,12.92205556,15.25555556,11.92483333,6.751055556,0.8343,118.9556607,2.994032895,268.8013314,139.1063681,372.5110555,0.013270079,0.818757679,0.879846764,0.432527273,0.753821601,0.846529088,-0.693354843,0.896673626,-0.603832154,0.905504274,-0.402395372,0.885203522,122,1.936363636,0.4,145,0,0.610936878
